name,vertex_index,vertex_part,vertex_part_index,distance,angle,shape_pt_lat,shape_pt_lon
FAST_Aerotropolis,"57","0","57",0.04296342488613,277.26242447287348,-33.9148554887,150.7862127395
FAST_Aerotropolis,"58","0","58",0.04309651589878,277.82306061228780,-33.9148370278,150.7860809350
FAST_Aerotropolis,"59","0","59",0.04315660997350,277.67297652281792,-33.9148290041,150.7860213790
FAST_Aerotropolis,"60","0","60",0.04325113992209,277.67297652088359,-33.9148163826,150.7859276954
FAST_Aerotropolis,"61","0","61",0.04345069360325,277.67297652130600,-33.9147897384,150.7857299285
FAST_Aerotropolis,"62","0","62",0.04364832123603,277.67297652254626,-33.9147633514,150.7855340704
FAST_Aerotropolis,"63","0","63",0.04378161624003,277.67297652248175,-33.9147455540,150.7854019689
FAST_Aerotropolis,"64","0","64",0.04402089800076,277.67297652165109,-33.9147136054,150.7851648296
FAST_Aerotropolis,"65","0","65",0.04431878398623,277.67297652197004,-33.9146738320,150.7848696108
FAST_Aerotropolis,"66","0","66",0.04472694602891,277.67335675504376,-33.9146193348,150.7844651033
FAST_Aerotropolis,"67","0","67",0.04544191253948,277.67373698851952,-33.9145238639,150.7837565396
FAST_Aerotropolis,"68","0","68",0.04630865919727,277.67400436970394,-33.9144081255,150.7828975551
FAST_Aerotropolis,"69","0","69",0.04698574634587,277.67446522450626,-33.9143177065,150.7822265325
FAST_Aerotropolis,"70","0","70",0.04794308967158,277.67488994960155,-33.9141898554,150.7812777647
FAST_Aerotropolis,"71","0","71",0.04818990301845,277.67512120011253,-33.9141568920,150.7810331625
FAST_Aerotropolis,"72","0","72",0.04835333369098,277.67512120020768,-33.9141350649,150.7808711959
FAST_Aerotropolis,"73","0","73",0.04860675974199,277.67512120094943,-33.9141012183,150.7806200402
FAST_Aerotropolis,"74","0","74",0.04893932267529,277.67544743236374,-33.9140568026,150.7802904566
FAST_Aerotropolis,"75","0","75",0.04915850523658,277.67577366329630,-33.9140275270,150.7800732380
FAST_Aerotropolis,"76","0","76",0.04945682421702,277.67577366302748,-33.9139876814,150.7797775920
FAST_Aerotropolis,"77","0","77",0.05008013438579,277.67577366361422,-33.9139044276,150.7791598669
FAST_Aerotropolis,"78","0","78",0.05069905516311,277.67611901536810,-33.9138217601,150.7785464918
FAST_Aerotropolis,"79","0","79",0.05185683138076,277.67671934075162,-33.9136671054,150.7773990914
FAST_Aerotropolis,"80","0","80",0.05219114067646,277.67697431554740,-33.9136224457,150.7770677785
FAST_Aerotropolis,"81","0","81",0.05285305478700,277.67720556143439,-33.9135340220,150.7764117971
FAST_Aerotropolis,"82","0","82",0.05381038428624,277.67763027209492,-33.9134061267,150.7754630493
FAST_Aerotropolis,"83","0","83",0.05448745893202,277.67809111019824,-33.9133156677,150.7747920446
FAST_Aerotropolis,"84","0","84",0.05606913409876,277.69013853034681,-33.9131043372,150.7732245511
FAST_Aerotropolis,"85","0","85",0.05687739399374,277.67931107518399,-33.9129960147,150.7724235828
FAST_Aerotropolis,"86","0","86",0.05769951229270,277.66829721827628,-33.9128864779,150.7716087944
FAST_Aerotropolis,"87","0","87",0.05841340022054,277.67989086437228,-33.9127910751,150.7709013099
FAST_Aerotropolis,"88","0","88",0.05932988381063,277.68027107294546,-33.9126685977,150.7699930470
FAST_Aerotropolis,"89","0","89",0.05994174219946,277.68065128168615,-33.9125868219,150.7693866780
FAST_Aerotropolis,"90","0","90",0.06091154010670,277.68091864580822,-33.9124572069,150.7684255807
FAST_Aerotropolis,"91","0","91",0.06158860290647,277.68137946741655,-33.9123667102,150.7677545931
FAST_Aerotropolis,"92","0","92",0.06254591180149,277.68180416337617,-33.9122387491,150.7668058749
FAST_Aerotropolis,"93","0","93",0.06292806852470,277.68203540157702,-33.9121876641,150.7664271479
FAST_Aerotropolis,"94","0","94",0.06354210897146,277.68229036135233,-33.9121055820,150.7658186184
FAST_Aerotropolis,"95","0","95",0.06402890342380,277.68254532094392,-33.9120405052,150.7653361934
FAST_Aerotropolis,"96","0","96",0.06469984855420,287.62248009209998,-33.9119508104,150.7646712707
FAST_Aerotropolis,"97","0","97",0.06574020978558,287.22696760286681,-33.9114694201,150.7637489829
FAST_Aerotropolis,"98","0","98",0.06654853994809,276.89247344325941,-33.9113724286,150.7629464928
FAST_Aerotropolis,"99","0","99",0.07382344467180,276.89437963954731,-33.9104992732,150.7557241775
FAST_Aerotropolis,"100","0","100",0.07463176000070,276.89552334967965,-33.9104022301,150.7549217086
FAST_Aerotropolis,"101","0","101",0.07544007384537,276.89590458220579,-33.9103051818,150.7541192419
FAST_Aerotropolis,"102","0","102",0.07624838620563,240.38482502868300,-33.9102081284,150.7533167772
FAST_Aerotropolis,"103","0","103",0.07716550016789,240.85370368343746,-33.9110467749,150.7529456033
FAST_Aerotropolis,"104","0","104",0.07832337956933,277.83410782456082,-33.9108889549,150.7517985298
FAST_Aerotropolis,"105","0","105",0.07931969172642,277.83459469144367,-33.9107531478,150.7508115170
FAST_Aerotropolis,"106","0","106",0.08027710648120,277.83501996530549,-33.9106226352,150.7498630395
FAST_Aerotropolis,"107","0","107",0.08095424140621,277.83548141815385,-33.9105303251,150.7491922262
FAST_Aerotropolis,"108","0","108",0.08253605732965,277.83612986775813,-33.9103146703,150.7476251797
FAST_Aerotropolis,"109","0","109",0.08416658040246,234.52103028637632,-33.9100923536,150.7460098838
FAST_Aerotropolis,"110","0","110",0.08553915463720,191.20574780886366,-33.9114387615,150.7457431523
FAST_Aerotropolis,"111","0","111",0.08687072252806,191.20608475586107,-33.9127449430,150.7454843806
FAST_Aerotropolis,"112","0","112",0.08744073126811,191.20632454880072,-33.9133040840,150.7453736045
FAST_Aerotropolis,"113","0","113",0.08824667670792,191.20654555402629,-33.9140946628,150.7452169736
FAST_Aerotropolis,"114","0","114",0.08858354018013,191.20666589155982,-33.9144251031,150.7451515047
FAST_Aerotropolis,"115","0","115",0.08908536393770,191.20679858340617,-33.9149173584,150.7450539760
FAST_Aerotropolis,"116","0","116",0.09006005483064,234.52225026371380,-33.9158734636,150.7448645419
FAST_Aerotropolis,"117","0","117",0.09221434907052,277.83960040133962,-33.9155796928,150.7427303717
FAST_Aerotropolis,"118","0","118",0.09490744350482,277.83892833534213,-33.9152122594,150.7400624605
FAST_Aerotropolis,"119","0","119",0.09706146872967,234.51999637357795,-33.9149185754,150.7379285499
FAST_Aerotropolis,"120","0","120",0.09803615570583,191.20390023098599,-33.9158746871,150.7377391693
FAST_Aerotropolis,"121","0","121",0.09887484013049,191.20415310915962,-33.9166973875,150.7375762101
FAST_Aerotropolis,"122","0","122",0.09968078336735,191.20437400987959,-33.9174879700,150.7374196093
FAST_Aerotropolis,"123","0","123",0.10025079084086,191.20461371559443,-33.9180471131,150.7373088506
FAST_Aerotropolis,"124","0","124",0.10158235671417,191.20495058089054,-33.9193532980,150.7370501064
FAST_Aerotropolis,"125","0","125",0.10178277700347,191.20514837012050,-33.9195498979,150.7370111602
FAST_Aerotropolis,"126","0","126",0.10209599229583,191.20514837260089,-33.9198571425,150.7369502954
FAST_Aerotropolis,"127","0","127",0.10229144149781,191.20514837395234,-33.9200488660,150.7369123153
FAST_Aerotropolis,"128","0","128",0.10251444030096,191.20514837263673,-33.9202676140,150.7368689816
FAST_Aerotropolis,"129","0","129",0.10295493024871,191.20514837046133,-33.9206997072,150.7367833845
Aerotropolis_FAST,"0","0","0",0.00000000000000,11.20514837046129,-33.9206997072,150.7367833845
Aerotropolis_FAST,"1","0","1",0.00044048994775,11.20514837263675,-33.9202676140,150.7368689816
Aerotropolis_FAST,"2","0","2",0.00066348875090,11.20514837395233,-33.9200488660,150.7369123153
Aerotropolis_FAST,"3","0","3",0.00085893795288,11.20514837260088,-33.9198571425,150.7369502954
Aerotropolis_FAST,"4","0","4",0.00117215324523,11.20514837012049,-33.9195498979,150.7370111602
Aerotropolis_FAST,"5","0","5",0.00137257353454,11.20495058089051,-33.9193532980,150.7370501064
Aerotropolis_FAST,"6","0","6",0.00270413940784,11.20461371559441,-33.9180471131,150.7373088506
Aerotropolis_FAST,"7","0","7",0.00327414688135,11.20437400987959,-33.9174879700,150.7374196093
Aerotropolis_FAST,"8","0","8",0.00408009011821,11.20408183392212,-33.9166973875,150.7375762101
Aerotropolis_FAST,"9","0","9",0.00589346151903,54.52005770345411,-33.9149185754,150.7379285499
Aerotropolis_FAST,"10","0","10",0.00804748674388,97.83892833534217,-33.9152122594,150.7400624605
Aerotropolis_FAST,"11","0","11",0.01074058117818,97.83960040133960,-33.9155796928,150.7427303717
Aerotropolis_FAST,"12","0","12",0.01289487541806,54.52225026371379,-33.9158734636,150.7448645419
Aerotropolis_FAST,"13","0","13",0.01386956631100,11.20679858296302,-33.9149173584,150.7450539760
Aerotropolis_FAST,"14","0","14",0.01470825354078,11.20654555468645,-33.9140946628,150.7452169736
Aerotropolis_FAST,"15","0","15",0.01551419898059,11.20632454880071,-33.9133040840,150.7453736045
Aerotropolis_FAST,"16","0","16",0.01608420772064,11.20608475586106,-33.9127449430,150.7454843806
Aerotropolis_FAST,"17","0","17",0.01741577561150,11.20574780886365,-33.9114387615,150.7457431523
Aerotropolis_FAST,"18","0","18",0.01878834984625,54.52103028637629,-33.9100923536,150.7460098838
Aerotropolis_FAST,"19","0","19",0.02041887291905,97.83612986775812,-33.9103146703,150.7476251797
Aerotropolis_FAST,"20","0","20",0.02200068884249,97.83548141815388,-33.9105303251,150.7491922262
Aerotropolis_FAST,"21","0","21",0.02267782376751,97.83501996530549,-33.9106226352,150.7498630395
Aerotropolis_FAST,"22","0","22",0.02363523852228,97.83459469144374,-33.9107531478,150.7508115170
Aerotropolis_FAST,"23","0","23",0.02463155067937,97.83410782456085,-33.9108889549,150.7517985298
Aerotropolis_FAST,"24","0","24",0.02578943008081,60.85370368343745,-33.9110467749,150.7529456033
Aerotropolis_FAST,"25","0","25",0.02670654404307,60.38482502868298,-33.9102081284,150.7533167772
Aerotropolis_FAST,"26","0","26",0.02751485640333,96.89590458220580,-33.9103051818,150.7541192419
Aerotropolis_FAST,"27","0","27",0.02832317024800,96.89552334967968,-33.9104022301,150.7549217086
Aerotropolis_FAST,"28","0","28",0.02913148557690,96.89437963954731,-33.9104992732,150.7557241775
Aerotropolis_FAST,"29","0","29",0.03640639030061,96.89247344425944,-33.9113724286,150.7629464928
Aerotropolis_FAST,"30","0","30",0.03721472046312,107.22696760317297,-33.9114694201,150.7637489829
Aerotropolis_FAST,"31","0","31",0.03825508169449,107.62248009161011,-33.9119508104,150.7646712707
Aerotropolis_FAST,"32","0","32",0.03893027869744,97.68254532086520,-33.9120410736,150.7653404071
Aerotropolis_FAST,"33","0","33",0.03941282127723,97.68229036111541,-33.9121055820,150.7658186184
Aerotropolis_FAST,"34","0","34",0.04040901844720,97.68180416330270,-33.9122387491,150.7668058749
Aerotropolis_FAST,"35","0","35",0.04136632734222,97.68137946741659,-33.9123667102,150.7677545931
Aerotropolis_FAST,"36","0","36",0.04204339014199,97.68091864590684,-33.9124572069,150.7684255807
Aerotropolis_FAST,"37","0","37",0.04283765836466,97.68065128171943,-33.9125633621,150.7692127231
Aerotropolis_FAST,"38","0","38",0.04362504643806,97.68027107293776,-33.9126685977,150.7699930470
Aerotropolis_FAST,"39","0","39",0.04441810468029,97.67989086437321,-33.9127745807,150.7707789917
Aerotropolis_FAST,"40","0","40",0.04525541795599,97.67950488695419,-33.9128864779,150.7716087944
Aerotropolis_FAST,"41","0","41",0.04608261982141,97.67911890951363,-33.9129970127,150.7724285779
Aerotropolis_FAST,"42","0","42",0.04688579602303,97.67873869567185,-33.9131043372,150.7732245511
Aerotropolis_FAST,"43","0","43",0.04769594975489,97.67835848172065,-33.9132125833,150.7740274408
Aerotropolis_FAST,"44","0","44",0.04846747118977,97.67809111075182,-33.9133156677,150.7747920446
Aerotropolis_FAST,"45","0","45",0.04914454583552,97.67763027240360,-33.9134061267,150.7754630493
Aerotropolis_FAST,"46","0","46",0.05010187533478,97.67720556034077,-33.9135340220,150.7764117971
Aerotropolis_FAST,"47","0","47",0.05109809874102,97.67671934149533,-33.9136671054,150.7773990914
Aerotropolis_FAST,"48","0","48",0.05167102798496,97.67646436699350,-33.9137436368,150.7779668861
Aerotropolis_FAST,"49","0","49",0.05225587495867,97.67611901518623,-33.9138217601,150.7785464918
Aerotropolis_FAST,"50","0","50",0.05401560744650,97.67544743209061,-33.9140568026,150.7802904566
Aerotropolis_FAST,"51","0","51",0.05446793249777,97.67512120086269,-33.9141172133,150.7807387294
Aerotropolis_FAST,"52","0","52",0.05501184045017,97.67488994942534,-33.9141898554,150.7812777647
Aerotropolis_FAST,"53","0","53",0.05543951967844,97.67465869795798,-33.9142469710,150.7817016129
Aerotropolis_FAST,"54","0","54",0.05596918377592,97.67446522445483,-33.9143177065,150.7822265325
Aerotropolis_FAST,"55","0","55",0.05664627092452,97.67400436975636,-33.9144081255,150.7828975551
Aerotropolis_FAST,"56","0","56",0.05751684281100,97.67373698850737,-33.9145243747,150.7837603306
Aerotropolis_FAST,"57","0","57",0.05822798409288,97.67335675510324,-33.9146193348,150.7844651033
Aerotropolis_FAST,"58","0","58",0.05907283555424,97.67297652183224,-33.9147321383,150.7853023902
Aerotropolis_FAST,"59","0","59",0.05985841422300,97.67259051811801,-33.9148370278,150.7860809350
Aerotropolis_FAST,"60","0","60",0.06039343851412,97.67220451412894,-33.9149084564,150.7866111698
Aerotropolis_FAST,"61","0","61",0.06105183890877,97.67220451252075,-33.9149963565,150.7872636763
Aerotropolis_FAST,"62","0","62",0.06148885089060,97.67182427534748,-33.9150546999,150.7876967761
Aerotropolis_FAST,"63","0","63",0.06232264057544,97.67144403657825,-33.9151660044,150.7885231033
Aerotropolis_FAST,"64","0","64",0.06307058289599,97.67117664517086,-33.9152658489,150.7892643514
Aerotropolis_FAST,"65","0","65",0.06374768186953,97.67071577815391,-33.9153562301,150.7899353911
Aerotropolis_FAST,"66","0","66",0.06470504576280,97.67029103734116,-33.9154840155,150.7908841885
Aerotropolis_FAST,"67","0","67",0.06570130495599,97.66980478483362,-33.9156169846,150.7918715342
Aerotropolis_FAST,"68","0","68",0.06685912275849,97.03151829662910,-33.9157715064,150.7930189945
Aerotropolis_FAST,"69","0","69",0.06796105311855,97.20517133382413,-33.9158942129,150.7941140715
Aerotropolis_FAST,"70","0","70",0.06911846304804,98.01660049739773,-33.9160556304,150.7952601702
Aerotropolis_FAST,"71","0","71",0.07011437664376,98.01611351419277,-33.9161945161,150.7962463520
Aerotropolis_FAST,"72","0","72",0.07107141310534,98.43423882080032,-33.9163279725,150.7971940377
Aerotropolis_FAST,"73","0","73",0.07174781166343,98.25480261419231,-33.9164320655,150.7978623787
Aerotropolis_FAST,"74","0","74",0.07332959283553,97.83560329933520,-33.9166428261,150.7994300558
Aerotropolis_FAST,"75","0","75",0.07495950081818,98.01381050485276,-33.9168700654,150.8010440454
Aerotropolis_FAST,"76","0","76",0.07658941555015,98.01304307130896,-33.9170972838,150.8026580447
Aerotropolis_FAST,"77","0","77",0.07741423320654,98.01266224115054,-33.9172122568,150.8034748099
Aerotropolis_FAST,"78","0","78",0.07817064141564,98.01239442966803,-33.9173176940,150.8042238335
Aerotropolis_FAST,"79","0","79",0.07884752378513,98.01257002652981,-33.9174120397,150.8048941086
Aerotropolis_FAST,"80","0","80",0.07939537351242,98.01152319113223,-33.9174884088,150.8054366094
Aerotropolis_FAST,"81","0","81",0.07980458148094,98.01065438472733,-33.9175454305,150.8058418250
Aerotropolis_FAST,"82","0","82",0.08080052211461,97.74415890655837,-33.9176842328,150.8068280459
Aerotropolis_FAST,"83","0","83",0.08126529295786,97.47704198799093,-33.9177447129,150.8072888648
Aerotropolis_FAST,"84","0","84",0.08169515948587,97.47704198403574,-33.9178006510,150.8077150762
Aerotropolis_FAST,"85","0","85",0.08222782144188,97.47704198442315,-33.9178699657,150.8082432090
Aerotropolis_FAST,"86","0","86",0.08267415540276,97.70698879790204,-33.9179280466,150.8086857478
Aerotropolis_FAST,"87","0","87",0.08311649626540,97.93676509518885,-33.9179891264,150.8091238513
Aerotropolis_FAST,"88","0","88",0.08411252102417,97.93636302599081,-33.9181266547,150.8101103356
Aerotropolis_FAST,"89","0","89",0.08506966428874,97.93593774654342,-33.9182588066,150.8110583120
Aerotropolis_FAST,"90","0","90",0.08574660997516,97.93547628960391,-33.9183522674,150.8117287749
Aerotropolis_FAST,"91","0","91",0.08732799278424,97.93482782931244,-33.9185705824,150.8132950157
Aerotropolis_FAST,"92","0","92",0.08895808253297,97.93406059274143,-33.9187956000,150.8149095000
Aerotropolis_FAST,"93","0","93",0.09058817897305,97.93329335134037,-33.9190205968,150.8165239940
Aerotropolis_FAST,"94","0","94",0.09216958106262,97.93264487840898,-33.9192388516,150.8180902626
Aerotropolis_FAST,"95","0","95",0.09284653885229,97.93218340751372,-33.9193322747,150.8187607430
Aerotropolis_FAST,"96","0","96",0.09380370316855,97.93175811297942,-33.9194643610,150.8197087497
Aerotropolis_FAST,"97","0","97",0.09479975473330,97.93127122561646,-33.9196018057,150.8206952728
Aerotropolis_FAST,"98","0","98",0.09595733131003,97.94881063436274,-33.9197615290,150.8218417770
Aerotropolis_FAST,"99","0","99",0.09686616195328,97.93221766042251,-33.9198874892,150.8227418366
Aerotropolis_FAST,"100","0","100",0.09728755820119,97.89000345826976,-33.9199453920,150.8231592357
Aerotropolis_FAST,"101","0","101",0.09872392238961,97.88192755263725,-33.9201423698,150.8245820294
Aerotropolis_FAST,"102","0","102",0.09939182706725,97.88154325233029,-33.9202339581,150.8252436246
Aerotropolis_FAST,"103","0","103",0.09986198095092,97.88124814869344,-33.9202984271,150.8257093374
Aerotropolis_FAST,"104","0","104",0.10074355617289,97.88082740271918,-33.9204193066,150.8265825860
Aerotropolis_FAST,"105","0","105",0.10206006627510,97.88030478696434,-33.9205998114,150.8278866630
Aerotropolis_FAST,"106","0","106",0.10295495346431,97.88004270254409,-33.9207225000,150.8287731000
E-Tway-FromLeppington,"0","0","0",0.00000000000000,100.69976517246275,-33.9536059000,150.8081771000
E-Tway-FromLeppington,"1","0","1",0.00030754715085,100.19857284054342,-33.9536630000,150.8084793000
E-Tway-FromLeppington,"2","0","2",0.00046783751239,84.37935502119294,-33.9536900000,150.8086373000
E-Tway-FromLeppington,"3","0","3",0.00105826013206,32.72785599307706,-33.9534790016,150.8091887332
E-Tway-FromLeppington,"4","0","4",0.00217257713180,356.10349269829260,-33.9523668903,150.8091186556
E-Tway-FromLeppington,"5","0","5",0.00355235100543,339.23929492515845,-33.9509907997,150.8090179061
E-Tway-FromLeppington,"6","0","6",0.00390852608790,340.09284938698011,-33.9507076000,150.8088019000
E-Tway-FromLeppington,"7","0","7",0.00412342741444,358.21566097079136,-33.9504929000,150.8087926000
E-Tway-FromLeppington,"8","0","8",0.00423924831071,359.67809567650363,-33.9503771000,150.8087904000
E-Tway-FromLeppington,"9","0","9",0.00515427585675,2.34461003917100,-33.9494621000,150.8087975000
E-Tway-FromLeppington,"10","0","10",0.00528262791163,4.24629208561737,-33.9493341000,150.8088070000
E-Tway-FromLeppington,"11","0","11",0.00541088024102,6.62359820838999,-33.9492062000,150.8088165000
E-Tway-FromLeppington,"12","0","12",0.00592551519907,11.38899356248076,-33.9486979000,150.8088970000
E-Tway-FromLeppington,"13","0","13",0.00629247530594,13.51711115626130,-33.9483415000,150.8089844000
E-Tway-FromLeppington,"14","0","14",0.00670897189643,12.11663321544865,-33.9479361000,150.8090799000
E-Tway-FromLeppington,"15","0","15",0.00720627193669,11.39275189635925,-33.9474479000,150.8091746000
E-Tway-FromLeppington,"16","0","16",0.01013402371070,11.50231887019487,-33.9445821000,150.8097737000
E-Tway-FromLeppington,"17","0","17",0.01186319543385,11.19675390884178,-33.9428858420,150.8101094732
E-Tway-FromLeppington,"18","0","18",0.01232495229243,11.19650379545378,-33.9424328739,150.8101991353
E-Tway-FromLeppington,"19","0","19",0.01309212759666,11.35724850405840,-33.9416803000,150.8103481000
E-Tway-FromLeppington,"20","0","20",0.01394436660358,11.51797073966598,-33.9408452236,150.8105182727
E-Tway-FromLeppington,"21","0","21",0.01459356340278,11.51728393822032,-33.9402091000,150.8106479000
E-Tway-FromLeppington,"22","0","22",0.01520216407197,11.51528031099650,-33.9396127526,150.8107694094
E-Tway-FromLeppington,"23","0","23",0.01599017419016,11.16173749521445,-33.9388406000,150.8109267000
E-Tway-FromLeppington,"24","0","24",0.01692869012328,10.48066935116026,-33.9379187373,150.8111027152
E-Tway-FromLeppington,"25","0","25",0.01776653508771,10.67907003426465,-33.9370940092,150.8112503898
E-Tway-FromLeppington,"26","0","26",0.01857248052748,11.20632454852590,-33.9363034305,150.8114070207
E-Tway-FromLeppington,"27","0","27",0.01914248926754,11.20598434231468,-33.9357442895,150.8115177967
E-Tway-FromLeppington,"28","0","28",0.02184663139312,11.20534919460161,-33.9330917000,150.8120433000
E-Tway-FromLeppington,"29","0","29",0.02455077080096,11.20465516775862,-33.9304391059,150.8125687661
E-Tway-FromLeppington,"30","0","30",0.02592672151130,11.20419479384585,-33.9290893803,150.8128361256
E-Tway-FromLeppington,"31","0","31",0.02676540593601,11.20390413188400,-33.9282666800,150.8129990849
E-Tway-FromLeppington,"32","0","32",0.02768674444702,11.29655896600411,-33.9273629000,150.8131781000
E-Tway-FromLeppington,"33","0","33",0.02849554780725,11.38934250809344,-33.9265700237,150.8133378184
E-Tway-FromLeppington,"34","0","34",0.02915089892255,11.38934251609739,-33.9259275778,150.8134672339
E-Tway-FromLeppington,"35","0","35",0.02978769165377,11.38915938006644,-33.9253033248,150.8135929845
E-Tway-FromLeppington,"36","0","36",0.03015827467335,11.38891559925158,-33.9249400389,150.8136661631
E-Tway-FromLeppington,"37","0","37",0.03060613203002,11.69952209605823,-33.9245010000,150.8137546000
E-Tway-FromLeppington,"38","0","38",0.03150784370813,11.67510325590449,-33.9236190262,150.8139422332
E-Tway-FromLeppington,"39","0","39",0.03234664558985,11.33989583912924,-33.9227965998,150.8141071677
