stop_id,stop_code,stop_name,stop_lat,stop_lon,location_t,parent_sta,wheelchair,platform_c,mode,route
"2233141",2233141.000000000000000,Kingswood Rd Opp Wandobah St,-34.043828652248600,151.031214037730990,,,"0",,Bus,
"2233142",2233142.000000000000000,Kingswood Rd At Warilda Av,-34.043832059595090,151.030012720982995,,,"0",,Bus,
"2233143",2233143.000000000000000,Warilda Av At Marlee Rd,-34.044862146070798,151.029650206994006,,,"0",,Bus,
"2233144",2233144.000000000000000,Warilda Av Opp Nimoola Rd,-34.045861820548495,151.029665098386999,,,"0",,Bus,
"2233145",2233145.000000000000000,Warilda Av At Battunga Pl,-34.047204046757692,151.028851906363997,,,"0",,Bus,
"2233146",2233146.000000000000000,Warilda Av At Appin Pl,-34.047594601339398,151.026835379318015,,,"0",,Bus,
"2233147",2233147.000000000000000,Kingswood Rd Opp Marton Public School,-34.047341271877599,151.024669288425997,,,"0",,Bus,
"2036158",2036158.000000000000000,Bay Pde Near Howe St,-33.967631596875897,151.253413210923043,,,"0",,Bus,
"2036159",2036159.000000000000000,Bay Pde Near Fox St,-33.966018195885503,151.252392012678996,,,"0",,Bus,
"2036152",2036152.000000000000000,Prince Edward St At Ireton St,-33.964047950693200,151.247882156219987,,,"0",,Bus,
"2036153",2036153.000000000000000,Prince Edward St After Ireton St,-33.964642754251891,151.248398359389000,,,"0",,Bus,
"2036151",2036151.000000000000000,Raglan St Near Bay Pde,-33.965026062188201,151.250861176175022,,,"0",,Bus,
"2036156",2036156.000000000000000,Bay Pde Near Fox St,-33.965952995600709,151.252453640151998,,,"0",,Bus,
"2036157",2036157.000000000000000,Bay Pde Near Howe St,-33.967584010406597,151.253486530337995,,,"0",,Bus,
"2036154",2036154.000000000000000,Prince Edward St Near Raglan St,-33.965631836059416,151.249236976317036,,,"0",,Bus,
"2036155",2036155.000000000000000,Raglan St Near Victoria St,-33.964954825976399,151.250576489807997,,,"0",,Bus,
"2147399",2147399.000000000000000,"Bert Oldfield Public School, Oldfield Rd",-33.777056567496693,150.925887340699006,,,"0",,Bus,
"228286",228286.000000000000000,Warners Bay Rd At Punt Rd,-32.982389341419399,151.647973932910986,,,"0",,Bus,
"270116",270116.000000000000000,2677 Coolamon Rd,-34.853246087841789,147.230346740398005,,,"0",,Bus,
"212829",212829.000000000000000,Wetherill St North At Carnarvon St,-33.840256185004392,151.048695989191998,,,"0",,Bus,
"251784",251784.000000000000000,Gray St At Princes Hwy,-34.346425096006797,150.904309222879988,,,"0",,Bus,
"228288",228288.000000000000000,Jonathan St After Warners Bay Rd,-32.982215980242195,151.651171303671020,,,"0",,Bus,
"2290234",2290234.000000000000000,Violet Town Rd After Charles St,-32.996306105721303,151.669678601132006,,,"0",,Bus,
"2290231",2290231.000000000000000,Wilsons Rd Opp Lake Macquarie Fair,-32.986177281122899,151.672179612681987,,,"0",,Bus,
"2290230",2290230.000000000000000,Willow Rd Opp Kestrel Av,-32.983257991962290,151.680597439962014,,,"0",,Bus,
"2290233",2290233.000000000000000,Violet Town Rd Opp Albert St,-32.995983045218388,151.669886033162982,,,"0",,Bus,
"2290232",2290232.000000000000000,Violet Town Rd Opp Sanctuary Gr,-32.991106457107897,151.670451697017995,,,"0",,Bus,
"254670",254670.000000000000000,West St At Murrah St,-36.428050519792286,150.063633115331982,,,"0",,Bus,
"2500238",2500238.000000000000000,Reserve St After Robsons Rd,-34.419785610703400,150.870490820962004,,,"0",,Bus,
"228289",228289.000000000000000,"Warners Bay Public School, Mills St",-32.979480176901404,151.649167850298994,,,"0",,Bus,
"2500231",2500231.000000000000000,William St At Akuna St,-34.417073231216698,150.872768606674015,,,"0",,Bus,
"2500230",2500230.000000000000000,William St After Gipps Rd,-34.415032923306491,150.873174557658018,,,"0",,Bus,
"2500233",2500233.000000000000000,Rose St At Robsons Rd,-34.417338191917203,150.870095182906027,,,"0",,Bus,
"2500232",2500232.000000000000000,Rose St Opp Grey St,-34.417671654706893,150.871230503551004,,,"0",,Bus,
"2500235",2500235.000000000000000,Parsons St Before Armstrong St,-34.418498218563599,150.866756246514996,,,"0",,Bus,
"2500234",2500234.000000000000000,Parsons St After Robsons Rd,-34.419876644938292,150.868755270763018,,,"0",,Bus,
"2500237",2500237.000000000000000,Cochrane St Before Robsons Rd,-34.420820890775509,150.867961562363007,,,"0",,Bus,
"2500236",2500236.000000000000000,Armstrong St Before Cochrane St,-34.419059392603295,150.866107969799003,,,"0",,Bus,
"211558",211558.000000000000000,Barlett St At McArdle St,-33.805030422419598,151.054826505210002,,,"0",,Bus,
"211559",211559.000000000000000,"Thomas Wemyss Park, Bartlett St",-33.804811699769388,151.056543148347004,,,"0",,Bus,
"211554",211554.000000000000000,Spurway St At Horsfall St,-33.809433764782902,151.055185685235017,,,"0",,Bus,
"211555",211555.000000000000000,Spurway St Opp Vignes St,-33.807798752122395,151.054763013873014,,,"0",,Bus,
"211556",211556.000000000000000,Spurway St At Vignes St,-33.807542235508684,151.054891214990988,,,"0",,Bus,
"211557",211557.000000000000000,Bartlett St At Spurway St,-33.805264206900894,151.054567708891994,,,"0",,Bus,
"211550",211550.000000000000000,Spurway St Opp Griffiths St,-33.813614561014901,151.056009374136011,,,"0",,Bus,
"211551",211551.000000000000000,Spurway St At Patterson St,-33.811843541721700,151.055612612899012,,,"0",,Bus,
"211552",211552.000000000000000,Spurway St At Stevens St,-33.810928501982694,151.055763661506006,,,"0",,Bus,
"211553",211553.000000000000000,Spurway St At Hume Av,-33.809892002307500,151.055498785449004,,,"0",,Bus,
"270113",270113.000000000000000,Loughnan St At Iverach St North,-34.814373671795799,147.192439512280004,,,"0",,Bus,
"2287320",2287320.000000000000000,Aries Way At Jubilee Rd,-32.919803911406106,151.664515689891999,,,"0",,Bus,
"2290491",2290491.000000000000000,Pearson St Stand E,-32.962704845309695,151.695357826698995,,,"0",,Bus,
"2290490",2290490.000000000000000,Pearson St Stand A,-32.962357045251899,151.695264590512011,,,"0",,Bus,
"2290493",2290493.000000000000000,Frederick St Stand B,-32.965701946058509,151.694469496224002,,,"0",,Bus,
"2290492",2290492.000000000000000,Frederick St Stand C,-32.966021667926704,151.694112434053011,,,"0",,Bus,
"2193111",2193111.000000000000000,"Canterbury Station, Platform 1",-33.911973853454604,151.118607054655001,,PST1395,"2","1",Metro,M-1-L-T & M-2-B-E
"2193112",2193112.000000000000000,"Canterbury Station, Platform 2",-33.911903372491487,151.118290259530994,,PST1395,"2","2",Metro,M-1-T-L & M-2-E-B
"250621",250621.000000000000000,Northcliffe Dr At Nottingham St,-34.474302979671400,150.833600492395021,,,"0",,Bus,
"2040115",2040115.000000000000000,Lilyfield Light Rail,-33.874124331076999,151.165102052821993,,,"0",,LightRail,
"2320345",2320345.000000000000000,Logan Rd Before Regiment Rd,-32.717198986957683,151.518204991532997,,,"0",,Bus,
"2320344",2320344.000000000000000,Harvey Rd At Enright St,-32.717364260131397,151.521112060700005,,,"0",,Bus,
"226329",226329.000000000000000,Leonard Av After First Av,-33.259944203831502,151.543287052575010,,,"0",,Bus,
"2320346",2320346.000000000000000,Brigantine St Before Ventura Cl,-32.720803516973696,151.519676678521989,,,"0",,Bus,
"2325197",2325197.000000000000000,Kurri Rd After Quarry St,-32.828535307284092,151.375638344887051,,,"0",,Bus,
"252634",252634.000000000000000,110 Farmborough Rd,-34.462215449747092,150.830566597471034,,,"0",,Bus,
"252635",252635.000000000000000,Farmborough Rd After Kotara Cres,-34.461957734869095,150.833035245154036,,,"0",,Bus,
"252636",252636.000000000000000,"Farmborough Road Public School, Farmborough Rd",-34.460821705404996,150.835637710650019,,,"0",,Bus,
"252637",252637.000000000000000,Farmborough Rd Opp Jemima St,-34.459210099717097,150.838174793066997,,,"0",,Bus,
"252630",252630.000000000000000,Fairloch Av At Farmborough Rd,-34.458592318361596,150.818510456870030,,,"0",,Bus,
"2320343",2320343.000000000000000,Harvey Rd Opp Scobie Barracks,-32.714779526552206,151.522334796776988,,,"0",,Bus,
"252632",252632.000000000000000,Farmborough Rd Before Crest St,-34.460345010888190,150.823834022203016,,,"0",,Bus,
"252633",252633.000000000000000,Farmborough Rd After Crest St,-34.461488410163994,150.826453692887014,,,"0",,Bus,
"2320342",2320342.000000000000000,McKeachie Dr At Shoveler St,-32.693877961961796,151.542256484487979,,,"0",,Bus,
"252638",252638.000000000000000,Farmborough Rd At Princes Hwy,-34.459186756063289,150.840349465454011,,,"0",,Bus,
"226328",226328.000000000000000,Norman St At Alice Pde,-33.261646605705202,151.544769369812002,,,"0",,Bus,
"2325438",2325438.000000000000000,Fletcher St At Perris St,-32.805052744211991,151.345776158016008,,,"0",,Bus,
"2325439",2325439.000000000000000,Fletcher St At McKensey St,-32.805271467882903,151.347259096446010,,,"0",,Bus,
"2285396",2285396.000000000000000,Macquarie Rd At Ada St,-32.950953357149693,151.656346394877971,,,"0",,Bus,
"2285397",2285397.000000000000000,Frederick St After Lake Rd,-32.930826899231498,151.637546519708991,,,"0",,Bus,
"216029",216029.000000000000000,Pitt St Opp Stockland Merrylands,-33.834882582436499,150.991960002058988,,,"0",,Bus,
"216028",216028.000000000000000,"Holroyd Gardens, Pitt St",-33.831453573818898,150.992944863003999,,,"0",,Bus,
"600037",600037.000000000000000,"Brisbane (Roma Street) Station, Platform 2",-27.465602663383496,153.019694368307000,,PST55061,"2",,Regional,
"2285393",2285393.000000000000000,Granada Av After Pasadena Cres,-32.950991518876300,151.650739074651995,,,"0",,Bus,
"216025",216025.000000000000000,Pitt St At Birmingham St,-33.831332158481302,150.992798844253997,,,"0",,Bus,
"216024",216024.000000000000000,Pitt St At Sheffield St,-33.832604704195703,150.992458599299994,,,"0",,Bus,
"216027",216027.000000000000000,Pitt St At Victoria St,-33.828520901592789,150.993628867899986,,,"0",,Bus,
"216026",216026.000000000000000,Pitt St Opp Walpole St,-33.829512436974511,150.993340338066020,,,"0",,Bus,
"216021",216021.000000000000000,Merrylands Rd Opp Addlestone Rd,-33.836097397385302,150.988118529595994,,,"0",,Bus,
"216020",216020.000000000000000,Addlestone Rd After Newman St,-33.837461285391505,150.986627056846004,,,"0",,Bus,
"2325436",2325436.000000000000000,Lovedale Rd At Londons Rd,-32.783692615261401,151.354772085429005,,,"0",,Bus,
"216022",216022.000000000000000,Merrylands Rd At Pitt St,-33.836663348890006,150.990952330188009,,,"0",,Bus,
"2323102",2323102.000000000000000,Mitchell Dr Opp Stockland Green Hills,-32.761233723060599,151.590471618391007,,,"0",,Bus,
"2323103",2323103.000000000000000,Melbourne St At Tyrell St,-32.746187684951707,151.582161499047999,,,"0",,Bus,
"2323100",2323100.000000000000000,Brisbane St At Adelaide St,-32.759627121586000,151.585644544419011,,,"0",,Bus,
"2323101",2323101.000000000000000,"The Hunter Shopping Centre, Mitchell Dr",-32.761997154451485,151.588079944017011,,,"0",,Bus,
"2323106",2323106.000000000000000,"Windsor Castle Hotel, Lawes St",-32.749863094087495,151.589044889838021,,,"0",,Bus,
"275381",275381.000000000000000,275 Lieutenant Bowen Dr,-33.583775135748702,150.625651101364014,,,"0",,Bus,
"2323104",2323104.000000000000000,Lawes St At Melbourne St,-32.745067889865602,151.584939612050988,,,"0",,Bus,
"2323105",2323105.000000000000000,Lawes St At William St,-32.747418400860006,151.586925812736013,,,"0",,Bus,
"23507",23507.000000000000000,Blake St At Northcott St,-30.500498729377298,151.656176339780984,,,"0",,Bus,
"23506",23506.000000000000000,Judith St Opp Bowman Av,-30.527531359928187,151.648246953997983,,,"0",,Bus,
"2323108",2323108.000000000000000,Valentia Pde After Frater Av,-32.737585257209496,151.611064540963980,,,"0",,Bus,
"2323109",2323109.000000000000000,Crofton Av Opp Wirrah St,-32.737232613900289,151.607432979544001,,,"0",,Bus,
"23502",23502.000000000000000,"Armidale Station, Coach Bay",-30.515234793186394,151.651989330904996,,,"0",,Regional,
"242141",242141.000000000000000,"Paterson Station, Platform 1",-32.602321387017199,151.614728745399987,,PST1181,"2","1",Train,
"242140",242140.000000000000000,Paterson Rd At Martins Creek Rd,-32.613929195252204,151.611663765904012,,,"0",,Bus,
"250622",250622.000000000000000,Northcliffe Dr At Northumberland St,-34.475401703837591,150.835914032513017,,,"0",,Bus,
"369049",369049.000000000000000,Wilson St After William St,-36.130785005176406,146.882249770098014,,,"0",,Bus,
"262035",262035.000000000000000,Uriarra Rd At Crawford St,-35.345826892655893,149.227971224692027,,,"0",,Bus,
"2284123",2284123.000000000000000,Thompson Rd At Short St,-32.968883526006401,151.629888358971016,,,"0",,Bus,
"262037",262037.000000000000000,Crawford St Before Campbell St,-35.348481621463897,149.230662819385003,,,"0",,Bus,
"250625",250625.000000000000000,Nolan St At Nottingham St,-34.472441187163092,150.843231462820000,,,"0",,Bus,
"2170197",2170197.000000000000000,Townview Rd At Streeton Av,-33.905759582142601,150.909826601433991,,,"0",,Bus,
"2170196",2170196.000000000000000,"Mount Pritchard East Primary School, Townview Rd",-33.904959221585592,150.911475900969037,,,"0",,Bus,
"2170195",2170195.000000000000000,Townview Rd At Hoff St,-33.903480612646106,150.912067484416013,,,"0",,Bus,
"2170194",2170194.000000000000000,Townview Rd At Maggiotto Pl,-33.901180856104610,150.912978097343995,,,"0",,Bus,
"2170193",2170193.000000000000000,Townview Rd At Bainton Rd,-33.899831624745197,150.912051858367988,,,"0",,Bus,
"2170192",2170192.000000000000000,Townview Rd Before Oliphant St,-33.898870857633803,150.910527458155997,,,"0",,Bus,
"2170191",2170191.000000000000000,Townview Rd After Cabramatta Rd West,-33.897382262902802,150.912566581005990,,,"0",,Bus,
"2170190",2170190.000000000000000,Townview Rd Opp Hutchens Av,-33.897558984286000,150.912110003619006,,,"0",,Bus,
"2750113",2750113.000000000000000,Tukara Rd At Lindridge St,-33.781236862574694,150.703529483404992,,,"0",,Bus,
"2750112",2750112.000000000000000,Fragar St At Wardell Dr,-33.780070202697210,150.705464964279003,,,"0",,Bus,
"2750111",2750111.000000000000000,"Mary Mackillop Primary School, Fragar Rd",-33.778572184733690,150.705832048996996,,,"0",,Bus,
"2750110",2750110.000000000000000,Fragar Rd At Gloria Pl,-33.777414957227002,150.705954815832030,,,"0",,Bus,
"2780277",2780277.000000000000000,Acacia St Before Cliff Dr (Hail And Ride),-33.724940255081812,150.293226687637002,,,"0",,Bus,
"2750116",2750116.000000000000000,Tukara Rd Opp Jason Av,-33.780438367697705,150.697408232075986,,,"0",,Bus,
"2750115",2750115.000000000000000,Tukara Rd Opp Joanna St,-33.780681360883612,150.699221002343990,,,"0",,Bus,
"2750114",2750114.000000000000000,Tukara Rd Before Bickley Rd,-33.780891238561502,150.700935224360990,,,"0",,Bus,
"262033",262033.000000000000000,Uriarra Rd At McKeanhie St,-35.344593194531988,149.218101298197013,,,"0",,Bus,
"262032",262032.000000000000000,Kendall Av Before Uriarra Rd,-35.344611055140703,149.213194760759990,,,"0",,Bus,
"250624",250624.000000000000000,Nolan St Opp Suffolk St,-34.474103013906003,150.841392771753988,,,"0",,Bus,
"221377",221377.000000000000000,Panania Av Opp Sydney St,-33.951501480955706,150.996065126420007,,,"0",,Bus,
"221376",221376.000000000000000,Topping St At Marco Av,-33.953025132194298,150.996039147984021,,,"0",,Bus,
"221375",221375.000000000000000,"Panania Station, Braesmere Rd",-33.953789165874490,150.998313170589000,,,"0",,Bus,
"221374",221374.000000000000000,Horsley Rd Opp Benfield Pde,-33.949723551593394,151.000306804188995,,,"0",,Bus,
"221373",221373.000000000000000,Horsley Rd At Drake St,-33.949530112498699,151.002373688874002,,,"0",,Bus,
"221372",221372.000000000000000,Park Rd At Worsley St,-33.958657870517101,150.987684589679986,,,"0",,Bus,
"221371",221371.000000000000000,Enright St Opp Taylor Reserve,-33.956659839076693,150.989278084389980,,,"0",,Bus,
"221370",221370.000000000000000,Enright St Opp Worsley St,-33.956339647597389,150.986927471396001,,,"0",,Bus,
"204756",204756.000000000000000,Victoria Rd After Lyons Rd,-33.850623266266190,151.153991748793032,,,"0",,Bus,
"257659",257659.000000000000000,Bowral St After Old South Rd,-34.486061576921301,150.440203055336013,,,"0",,Bus,
"257658",257658.000000000000000,Ascot Rd At Old South Rd,-34.488838407966107,150.439207008750998,,,"0",,Bus,
"221379",221379.000000000000000,Killara Av After Horsley Rd,-33.948582370348092,150.995777101319021,,,"0",,Bus,
"221378",221378.000000000000000,Killara Av At Horsley Rd,-33.949834836664600,150.995500548047005,,,"0",,Bus,
"2170221",2170221.000000000000000,Orange Grove Rd At Grimson Cres,-33.913400004717488,150.919481772246030,,,"0",,Bus,
"2170220",2170220.000000000000000,Elizabeth Dr At Reservoir Rd,-33.913326879984197,150.906487118385996,,,"0",,Bus,
"2170223",2170223.000000000000000,Orange Grove Rd Opp The Grove Homemaker Centre,-33.908381818676098,150.918603266429017,,,"0",,Bus,
"2170222",2170222.000000000000000,Orange Grove Rd Before O'Brien Pde,-33.911464315260403,150.918863440512013,,,"0",,Bus,
"2170225",2170225.000000000000000,Elizabeth Dr Opp Roslyn St,-33.916375373111507,150.911220043677986,,,"0",,Bus,
"2170224",2170224.000000000000000,Elizabeth Dr Before Anastasio Rd,-33.914957015637306,150.909350158219979,,,"0",,Bus,
"2170227",2170227.000000000000000,Elizabeth Dr Before Marsden Rd,-33.918148386142889,150.914403271477994,,,"0",,Bus,
"2170226",2170226.000000000000000,Elizabeth Dr Opp McLean St,-33.917615043481398,150.912757552912012,,,"0",,Bus,
"2170228",2170228.000000000000000,Elizabeth Dr At Park Rd,-33.918379900604393,150.915905475752993,,,"0",,Bus,
"200041",200041.000000000000000,"QVB, York St, Stand A",-33.872400167994307,151.206506690823005,,,"0",,Bus,
"219083",219083.000000000000000,Highview Av Before Boronia Rd,-33.904411508981703,151.044577560260024,,,"0",,Bus,
"2176108",2176108.000000000000000,Edensor Rd Opp Coonawarra St,-33.877994275125694,150.868843499981011,,,"0",,Bus,
"2176109",2176109.000000000000000,"Angle Vale Reserve, Kalang Rd",-33.879857477197696,150.869197814766011,,,"0",,Bus,
"2176106",2176106.000000000000000,Edensor Rd Opp Sydney United Sports Centre,-33.877131650515302,150.875351540539981,,,"0",,Bus,
"2176107",2176107.000000000000000,Edensor Rd After Markovina St,-33.877929820424690,150.872611107166989,,,"0",,Bus,
"2176104",2176104.000000000000000,Edensor Rd Opp Duardo St,-33.877118391143796,150.880061330077979,,,"0",,Bus,
"2176105",2176105.000000000000000,Edensor Rd Opp Edensor Park Plaza,-33.876621734137700,150.877521585002029,,,"0",,Bus,
"2176102",2176102.000000000000000,Edensor Rd Opp Sweethaven Rd,-33.881248553169783,150.886817472625012,,,"0",,Bus,
"2176103",2176103.000000000000000,Edensor Rd At Eldershaw Rd,-33.878080330119090,150.882989533456993,,,"0",,Bus,
"2176100",2176100.000000000000000,Brisbane Rd Opp Knapton St,-33.883896931224086,150.897385639725002,,,"0",,Bus,
"2176101",2176101.000000000000000,Melbourne Rd Before Geelong Cres,-33.885159631072092,150.897918547214005,,,"0",,Bus,
"265056",265056.000000000000000,Berembee Rd At Weeroona St,-35.151356321732401,147.352566595795992,,,"0",,Bus,
"265057",265057.000000000000000,Kaloona Dr Before Clifton St,-35.161864916809506,147.338655970416994,,,"0",,Bus,
"265054",265054.000000000000000,Fernleigh Rd At Lae Av,-35.129115891301311,147.331649415400022,,,"0",,Bus,
"265055",265055.000000000000000,Springvale Dr Before Plumpton Rd,-35.172916792143901,147.358545885580014,,,"0",,Bus,
"265052",265052.000000000000000,"South Wagga Wagga Public School, Edward St",-35.118814823615800,147.367241938722003,,,"0",,Bus,
"2251138",2251138.000000000000000,Copacabana Dr Opp Cullens Rd,-33.483314831972493,151.432228176054963,,,"0",,Bus,
"26561",26561.000000000000000,"Lockhart Coach Stop, Matthews St",-35.220824930033203,146.716381183166988,,,"0",,Regional,
"217045",217045.000000000000000,"Meehan Park, Heathcote Rd",-33.945876953756489,150.947321179279044,,,"0",,Bus,
"217046",217046.000000000000000,Heathcote Rd Before Walder Rd,-33.947783296229090,150.948847355666999,,,"0",,Bus,
"217047",217047.000000000000000,Nuwarra Rd After Heathcote Rd,-33.944730469097102,150.947105995104010,,,"0",,Bus,
"217040",217040.000000000000000,130 Nuwarra Rd,-33.936073318810500,150.953203140011993,,,"0",,Bus,
"217041",217041.000000000000000,Nuwarra Rd Opp Junction Rd,-33.938726563548698,150.953077302243003,,,"0",,Bus,
"217042",217042.000000000000000,Nuwarra Rd At Malinya Cres,-33.940395291722993,150.952743720347001,,,"0",,Bus,
"217043",217043.000000000000000,Nuwarra Rd After Marshall Av,-33.942863238740088,150.950533463525971,,,"0",,Bus,
"265051",265051.000000000000000,Sturt Hwy Opp Lawson St,-35.124899087501092,147.412805858165996,,,"0",,Bus,
"217048",217048.000000000000000,Nuwarra Rd Opp Marshall Av,-33.942776733145394,150.950421344858995,,,"0",,Bus,
"217049",217049.000000000000000,Nuwarra Rd Opp Malinya Cres,-33.940437529751790,150.952551071674009,,,"0",,Bus,
"226321",226321.000000000000000,Wallarah Rd Opp Wallarah Bay Recreation Club,-33.259517695036301,151.515235195039992,,,"0",,Bus,
"214537",214537.000000000000000,Merrylands Rd After Bambil St,-33.828044214682393,150.936803654855993,,,"0",,Bus,
"214536",214536.000000000000000,Merrylands Rd Opp Greystanes Public School,-33.828590719542994,150.940564574303011,,,"0",,Bus,
"214531",214531.000000000000000,Merrylands Rd Opp Greystanes Shopping Centre,-33.829753683271200,150.951231772362007,,,"0",,Bus,
"214532",214532.000000000000000,Merrylands Rd Before Cumberland Rd,-33.829785151039999,150.949408479683996,,,"0",,Bus,
