stop_id,stop_code,stop_name,stop_lat,stop_lon,location_t,parent_sta,wheelchair,platform_c,mode,route,shape_id,distAlongR
"2126160",2126160.000000000000000,"Cherrybrook Station, Platform 2",-33.736847051439092,151.032035623756997,,PST4001,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,60497.1742055700
"2000341",2000340.999999999767169,"Central Station, Platform 21",-33.884281088578092,151.207123152012997,,PST1100,2.000000000000000,"21",Train,['T2-C-L-A'],T2-CTYC-WSAR,1.1681017313
"2154263",2154263.000000000465661,"Castle Hill Station, Platform 2",-33.731557069507105,151.007738246474958,,PST4002,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,62979.1860224151
"2154262",2154262.000000000000000,"Castle Hill Station, Platform 1",-33.731459150587895,151.007701333080007,,PST4002,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,13278.9671543783
"2154265",2154264.999999999534339,"Hills Showground Station, Platform 2",-33.727843842674091,150.987474411373000,,PST4003,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,65036.9177389106
"2154264",2154264.000000000000000,"Hills Showground Station, Platform 1",-33.727727921007002,150.987436688918024,,PST4003,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,11223.5549552115
"220362",220362.000000000000000,"Dulwich Hill Station, Platform 2",-33.911042374629695,151.140975251399993,,PST1393,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,55095.4023060412
"220362",220362.000000000000000,"Dulwich Hill Station, Platform 2",-33.911042374629695,151.140975251399993,,PST1393,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,33070.9568655306
"220361",220361.000000000000000,"Dulwich Hill Station, Platform 1",-33.910987675343804,151.140994214653006,,PST1393,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,21242.8816872080
"220361",220361.000000000000000,"Dulwich Hill Station, Platform 1",-33.910987675343804,151.140994214653006,,PST1393,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,10972.0194516547
"2144244",2144244.000000000000000,"Auburn Station, Platform 4",-33.849375603663397,151.032755090387980,,PST1219,2.000000000000000,"4",Train,['T2-C-L-A'],T2-CTYC-WSAR,24644.1122269363
"2144243",2144243.000000000465661,"Auburn Station, Platform 3",-33.849337850160488,151.032807310246994,,PST1219,2.000000000000000,"3",Train,['T2-A-L-C'],T2-WSAR-CTYC,41575.7536443277
"2000371",2000371.000000000232831,"Museum Station, Platform 1",-33.876152660442997,151.209802055192995,,PST1104,2.000000000000000,"1",Train,['T2-C-L-A'],T2-CTYC-WSAR,943.0177220959
"2067143",2067143.000000000232831,"Chatswood Station, Platform 3",-33.797482106984091,151.180870051466030,,PST1117,2.000000000000000,"3",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,41044.7248069323
"2067143",2067143.000000000232831,"Chatswood Station, Platform 3",-33.797482106984091,151.180870051466030,,PST1117,2.000000000000000,"3",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,30773.9693400939
"2067142",2067142.000000000000000,"Chatswood Station, Platform 2",-33.797478449235484,151.180977793600988,,PST1117,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,35243.2765718434
"2067142",2067142.000000000000000,"Chatswood Station, Platform 2",-33.797478449235484,151.180977793600988,,PST1117,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,13218.8207450935
"2131123",2131123.000000000465661,"Ashfield Station, Platform 3",-33.887641748351115,151.125732585560030,,PST1209,2.000000000000000,"3",Train,['T2-A-L-C'],T2-WSAR-CTYC,51857.9168942137
"2131125",2131124.999999999534339,"Ashfield Station, Platform 5",-33.887765203875496,151.125544071629065,,PST1209,2.000000000000000,"5",Train,['T2-C-L-A'],T2-CTYC-WSAR,14369.4017519120
"2196291",2196291.000000000465661,"Punchbowl Station, Platform 1",-33.925383487735004,151.055654842124000,,PST1400,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,12632.6043869611
"2196291",2196291.000000000465661,"Punchbowl Station, Platform 1",-33.925383487735004,151.055654842124000,,PST1400,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,2361.7421514079
"2196292",2196292.000000000000000,"Punchbowl Station, Platform 2",-33.925446818350984,151.055647039590042,,PST1400,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,63708.0449564199
"2196292",2196292.000000000000000,"Punchbowl Station, Platform 2",-33.925446818350984,151.055647039590042,,PST1400,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,41683.5995159093
"2161252",2161252.000000000000000,"Guildford Station, Platform 2",-33.854370744645209,150.984519306255009,,PST1283,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,31718.5739123377
"2161251",2161251.000000000465661,"Guildford Station, Platform 1",-33.854292213178994,150.984440052135000,,PST1283,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,34504.8788013187
"2165201",2165200.999999999534339,"Fairfield Station, Platform 1",-33.872353384157392,150.956966872616988,,PST1285,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,31221.3558680280
"2165202",2165202.000000000000000,"Fairfield Station, Platform 2",-33.872441278211014,150.957035751012000,,PST1285,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,34999.6192315590
"2142323",2142323.000000000465661,"Granville Station, Platform 3",-33.832957542006604,151.012093970190023,,PST1227,2.000000000000000,"3",Train,['T2-A-L-C'],T2-WSAR-CTYC,38920.9617916940
"2142324",2142324.000000000000000,"Granville Station, Platform 4",-33.833013280703000,151.012042591544997,,PST1227,2.000000000000000,"4",Train,['T2-C-L-A'],T2-CTYC-WSAR,27298.8791503677
"219281",219281.000000000000000,"Belmore Station, Platform 1",-33.917166308521303,151.088563573964990,,PST1397,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,15830.2575336706
"219281",219281.000000000000000,"Belmore Station, Platform 1",-33.917166308521303,151.088563573964990,,PST1397,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,5559.3952981174
"219282",219282.000000000000000,"Belmore Station, Platform 2",-33.917237917825688,151.088577807636995,,PST1397,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,60507.9434840570
"219282",219282.000000000000000,"Belmore Station, Platform 2",-33.917237917825688,151.088577807636995,,PST1397,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,38483.4980435464
"204981",204981.000000000000000,"Lewisham Station, Platform 1",-33.893281102974306,151.147462119753982,,PST1211,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,53980.8552071272
"204982",204982.000000000000000,"Lewisham Station, Platform 2",-33.893364607667991,151.147390538454999,,PST1211,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,12236.7440842823
"213496",213496.000000000000000,"Burwood Station, Platform 6",-33.877369763444690,151.104194087102996,,PST1207,2.000000000000000,"6",Train,['T2-C-L-A'],T2-CTYC-WSAR,16688.4722990537
"2161262",2161262.000000000000000,"Yennora Station, Platform 2",-33.864763522345697,150.971036352753003,,PST1284,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,33448.6970624753
"2161261",2161260.999999999534339,"Yennora Station, Platform 1",-33.864683937959391,150.970989455921000,,PST1284,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,32773.9914172596
"2194111",2194111.000000000465661,"Campsie Station, Platform 1",-33.910456989137003,151.103069556141065,,PST1396,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,17437.3269916854
"2194111",2194111.000000000465661,"Campsie Station, Platform 1",-33.910456989137003,151.103069556141065,,PST1396,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,7166.4647561322
"2194112",2194112.000000000000000,"Campsie Station, Platform 2",-33.910528596002301,151.103083800093003,,PST1396,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,58901.2075225294
"2194112",2194112.000000000000000,"Campsie Station, Platform 2",-33.910528596002301,151.103083800093003,,PST1396,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,36876.7620820188
"2166281",2166280.999999999534339,"Canley Vale Station, Platform 1",-33.887255536635500,150.943555922798993,,PST1286,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,29153.6906753685
"2166282",2166282.000000000000000,"Canley Vale Station, Platform 2",-33.887335132212392,150.943602809694994,,PST1286,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,37070.4115343732
"204261",204261.000000000000000,"Newtown Station, Platform 1",-33.897896878070000,151.179851991580989,,PST1214,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,57110.9449552651
"204262",204262.000000000000000,"Newtown Station, Platform 2",-33.897950848095100,151.179854629584014,,PST1214,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,9101.2053789321
"2126159",2126159.000000000465661,"Cherrybrook Station, Platform 1",-33.736700987567097,151.032093490293960,,PST4001,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,15770.3984921409
"2000351",2000351.000000000232831,"Circular Quay Station, Platform 1",-33.861369391635705,151.210273928747995,,PST1103,2.000000000000000,"1",Train,['T2-C-L-A'],T2-CTYC-WSAR,3023.0867098985
"2170831",2170831.000000000465661,"Warwick Farm Station, Platform 1",-33.912991273372000,150.935102147007996,,PST1288,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,26151.2605391869
"2170832",2170832.000000000000000,"Warwick Farm Station, Platform 2",-33.913114478699789,150.935194282110018,,PST1288,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,40075.5103680999
"2015121",2015120.999999999767169,"Macdonaldtown Station, Platform 1",-33.896910325699601,151.185811140428996,,PST1215,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,57676.2047003344
"2015122",2015122.000000000000000,"Macdonaldtown Station, Platform 2",-33.896945938302110,151.185823688174025,,PST1215,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,8534.4550050121
"214063",214063.000000000000000,"Flemington Station, Platform 3",-33.864895491513110,151.069864390072013,,PST1217,2.000000000000000,"3",Train,['T2-A-L-C'],T2-WSAR-CTYC,45892.2479574127
"214064",214064.000000000000000,"Flemington Station, Platform 4",-33.864958822321888,151.069856598976997,,PST1217,2.000000000000000,"4",Train,['T2-C-L-A'],T2-CTYC-WSAR,20322.8214053757
"2193121",2193120.999999999534339,"Hurlstone Park Station, Platform 1",-33.910300443895800,151.132229218214036,,PST1394,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,20351.1297504457
"2193121",2193120.999999999534339,"Hurlstone Park Station, Platform 1",-33.910300443895800,151.132229218214036,,PST1394,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,10080.2675148925
"2193122",2193122.000000000000000,"Hurlstone Park Station, Platform 2",-33.910379228182890,151.132297866442997,,PST1394,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,55984.8747988281
"2193122",2193122.000000000000000,"Hurlstone Park Station, Platform 2",-33.910379228182890,151.132297866442997,,PST1394,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,33960.4293583175
"2000405",2000404.999999999767169,"Wynyard Station, Platform 5",-33.865870207327887,151.205915817825002,,PST1102,2.000000000000000,"5",Train,['T2-C-L-A'],T2-CTYC-WSAR,3904.0728337335
"2204121",2204120.999999999534339,"Marrickville Station, Platform 1",-33.913839224404896,151.153419883901989,,PST1392,1.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,22466.3515530175
"2204121",2204120.999999999534339,"Marrickville Station, Platform 1",-33.913839224404896,151.153419883901989,,PST1392,1.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,12195.4893174643
"2204122",2204122.000000000000000,"Marrickville Station, Platform 2",-33.913931364042611,151.153359520093971,,PST1392,1.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,53872.6713476793
"2204122",2204122.000000000000000,"Marrickville Station, Platform 2",-33.913931364042611,151.153359520093971,,PST1392,1.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,31848.2259071687
"2195131",2195131.000000000465661,"Lakemba Station, Platform 1",-33.920045006929804,151.075947773787988,,PST1398,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,14613.8960083078
"2195131",2195131.000000000465661,"Lakemba Station, Platform 1",-33.920045006929804,151.075947773787988,,PST1398,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,4343.0337727546
"2195132",2195132.000000000000000,"Lakemba Station, Platform 2",-33.920107264520794,151.075972359697971,,PST1398,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,61723.6444097239
"2195132",2195132.000000000000000,"Lakemba Station, Platform 2",-33.920107264520794,151.075972359697971,,PST1398,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,39699.1989692133
"2000381",2000380.999999999767169,"St James Station, Platform 1",-33.870662933011310,151.211724684041002,,PST1105,1.000000000000000,"1",Train,['T2-C-L-A'],T2-CTYC-WSAR,1583.1799873540
"2121226",2121226.000000000000000,"Epping Station, Platform 6",-33.772918394508402,151.082064614321979,,PST1429,2.000000000000000,"6",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,54230.0375751839
"2121226",2121226.000000000000000,"Epping Station, Platform 6",-33.772918394508402,151.082064614321979,,PST1429,2.000000000000000,"6",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,43959.7806338300
"2121225",2121224.999999999534339,"Epping Station, Platform 5",-33.772899761211107,151.082355043931017,,PST1429,2.000000000000000,"5",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,22066.4622022865
"2121225",2121224.999999999534339,"Epping Station, Platform 5",-33.772899761211107,151.082355043931017,,PST1429,2.000000000000000,"5",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,39.6930453793
"217934",217934.000000000000000,"Leppington Station, Platform 1",-33.954337701872106,150.808240492539994,,PST1448,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,9182.5893166973
"217935",217935.000000000000000,"Leppington Station, Platform 2",-33.954410697662894,150.808211307844005,,PST1448,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,57054.8361056787
"2113352",2113352.000000000000000,"Macquarie University Station, Platform 2",-33.777560136584000,151.118032199737968,,PST1426,2.000000000000000,"2",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,50233.4847160475
"2113352",2113352.000000000000000,"Macquarie University Station, Platform 2",-33.777560136584000,151.118032199737968,,PST1426,2.000000000000000,"2",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,39962.3469103216
"2113351",2113351.000000000465661,"Macquarie University Station, Platform 1",-33.777479887058611,151.118276519092007,,PST1426,2.000000000000000,"1",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,26055.4246465416
"2113351",2113351.000000000465661,"Macquarie University Station, Platform 1",-33.777479887058611,151.118276519092007,,PST1426,2.000000000000000,"1",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,4029.1576783639
"2135237",2135236.999999999534339,"Strathfield Station, Platform 7",-33.871634546035310,151.093786967838042,,PST1206,2.000000000000000,"7",Train,['T2-A-L-C'],T2-WSAR-CTYC,48342.0758799818
"2135238",2135238.000000000000000,"Strathfield Station, Platform 8",-33.871663687203892,151.093723550153953,,PST1206,2.000000000000000,"8",Train,['T2-C-L-A'],T2-CTYC-WSAR,17879.9538122793
"2155265",2155264.999999999534339,"Kellyville Station, Platform 1",-33.713506632494990,150.935323750977005,,PST4006,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,4512.7120183810
"2155266",2155266.000000000000000,"Kellyville Station, Platform 2",-33.713526689928791,150.935259971208978,,PST4006,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,71765.2645989976
"2155267",2155267.000000000465661,"Rouse Hill Station, Platform 1",-33.691977595172098,150.924336756125058,,PST4007,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,1898.1969803915
"2155268",2155268.000000000000000,"Rouse Hill Station, Platform 2",-33.692006301747000,150.924284162751007,,PST4007,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,74378.4549673803
"2155269",2155268.999999999534339,"Tallawong Station, Platform 2",-33.691634034618460,150.905882597514136,,PST4008,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,0.5306641107
"2000337",2000336.999999999767169,"Central Station, Platform 17",-33.884102159304490,151.206822676011001,,PST1100,2.000000000000000,"17",Train,['T2-A-L-C'],T2-WSAR-CTYC,60151.1820041787
"2000339",2000339.000000000232831,"Central Station, Platform 19",-33.884196305839204,151.206967742632003,,PST1100,2.000000000000000,"19",Train,['T2-C-L-A'],T2-CTYC-WSAR,6054.6270850218
"2166272",2166272.000000000000000,"Cabramatta Station, Platform 2",-33.894693672089701,150.938928235648007,,PST1287,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,38005.5591231314
"2142314",2142314.000000000000000,"Clyde Station, Platform 4",-33.836032052733700,151.017010465628033,,PST1220,2.000000000000000,"4",Train,['T2-A-L-C'],T2-WSAR-CTYC,39489.9105090222
"2142315",2142315.000000000465661,"Clyde Station, Platform 5",-33.836106842644703,151.016927588092017,,PST1220,2.000000000000000,"5",Train,['T2-C-L-A'],T2-CTYC-WSAR,26730.4157177999
"2195141",2195140.999999999534339,"Wiley Park Station, Platform 1",-33.922847345841802,151.067510321161990,,PST1399,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,13773.8676979378
"2195141",2195140.999999999534339,"Wiley Park Station, Platform 1",-33.922847345841802,151.067510321161990,,PST1399,2.000000000000000,"1",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,3503.0054623845
"2195142",2195142.000000000000000,"Wiley Park Station, Platform 2",-33.922936237194790,151.067546978466993,,PST1399,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,62563.7188333490
"2195142",2195142.000000000000000,"Wiley Park Station, Platform 2",-33.922936237194790,151.067546978466993,,PST1399,2.000000000000000,"2",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,40539.2733928384
"213053",213053.000000000000000,"Summer Hill Station, Platform 3",-33.890469735348994,151.138909481581067,,PST1210,2.000000000000000,"3",Train,['T2-C-L-A'],T2-CTYC-WSAR,13084.0801721593
"213052",213052.000000000000000,"Summer Hill Station, Platform 2",-33.890377965614604,151.138959061417950,,PST1210,2.000000000000000,"2",Train,['T2-A-L-C'],T2-WSAR-CTYC,53130.8342036838
"2153402",2153402.000000000000000,"Bella Vista Station, Platform 1",-33.730696653401203,150.944165770293012,,PST4005,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,6593.9856200114
"2153403",2153403.000000000465661,"Bella Vista Station, Platform 2",-33.730737812305605,150.944005883991991,,PST4005,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,69685.1556859296
"2153404",2153404.000000000000000,"Norwest Station, Platform 1",-33.734227463728303,150.963881163489958,,PST4004,2.000000000000000,,Metro,['M-1-T-L'],M-1-TLWG-LVPL,8862.4745258985
"2153405",2153404.999999999534339,"Norwest Station, Platform 2",-33.734361389939792,150.963919687527010,,PST4004,2.000000000000000,,Metro,['M-1-L-T'],M-1-LVPL-TLWG,67398.9494125431
"204992",204992.000000000000000,"Petersham Station, Platform 2",-33.893960911788092,151.155349890427004,,PST1212,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,11486.0419476815
"204991",204991.000000000000000,"Petersham Station, Platform 1",-33.893870958875297,151.155345520146994,,PST1212,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,54727.0153150027
"2113362",2113362.000000000000000,"North Ryde Station, Platform 2",-33.794315995086393,151.138023725158035,,PST1428,2.000000000000000,"2",Metro,"['M-1-L-T', 'M-2-B-E']",M-1-LVPL-TLWG,47550.8140912491
"2113362",2113362.000000000000000,"North Ryde Station, Platform 2",-33.794315995086393,151.138023725158035,,PST1428,2.000000000000000,"2",Metro,"['M-1-L-T', 'M-2-B-E']",M-2-BKTN-EPNG,37279.9351624219
"2113361",2113360.999999999534339,"North Ryde Station, Platform 1",-33.794170616941500,151.138059885468010,,PST1428,2.000000000000000,"1",Metro,"['M-1-T-L', 'M-2-E-B']",M-1-TLWG-LVPL,28717.6290240444
"2113361",2113360.999999999534339,"North Ryde Station, Platform 1",-33.794170616941500,151.138059885468010,,PST1428,2.000000000000000,"1",Metro,"['M-1-T-L', 'M-2-E-B']",M-2-EPNG-BKTN,6691.4787185116
"2170812",2170812.000000000000000,"Casula Station, Platform 2",-33.950172467897801,150.911892038378994,,PST1290,2.000000000000000,"2",Train,['T2-C-L-A'],T2-CTYC-WSAR,44808.4463578353
"2170811",2170811.000000000465661,"Casula Station, Platform 1",-33.950294251499692,150.911746240331013,,PST1290,2.000000000000000,"1",Train,['T2-A-L-C'],T2-WSAR-CTYC,21396.3062093289
"216762",216762.000000000000000,"Glenfield Station, Platform 2",-33.972433120154300,150.892773988457975,,PST1291,2.000000000000000,"2",Train,['T2-A-L-C'],T2-WSAR-CTYC,18276.8379060444
"216765",216765.000000000000000,"Glenfield Station, Platform 4",-33.972536991330706,150.892908517520993,,PST1291,2.000000000000000,,Train,['T2-C-L-A'],T2-CTYC-WSAR,47945.5127801026
"213495",213495.000000000000000,"Burwood Station, Platform 5",-33.877289160184496,151.104179419332951,,PST1207,2.000000000000000,"5",Train,['T2-A-L-C'],T2-WSAR-CTYC,49524.1963061343
"2141314",2141314.000000000000000,"Lidcombe Station, Platform 4",-33.863835603326699,151.044895948672007,,PST1218,2.000000000000000,"4",Train,['T2-C-L-A'],T2-CTYC-WSAR,22665.1875868270
